id,prompt,answer,category,num_examples,example_symbols,example_char_operation_mapping,example_char_operation_mapping_json,question_char_operation_mapping,question_char_operation_mapping_json,example_logic,question_logic,example_has_prefix,example_has_suffix,question_has_prefix,question_has_suffix,example_has_negative,question_is_negative,example_offset_summary_exact_op,example_offset_summary_family,question_offset,question_best_family,question_best_exact_op,New Operations,row_has_outlier_example,row_outlier_example_count,row_has_complex_example,row_complex_example_count,diff_example_prefix_when_positive,diff_example_suffix_when_positive,diff_example_prefix_only_negative,question_output_style,question_raw_answer,question_clean_answer
23f98595,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
17-59 = 5476
62-45 = 4041
58-38 = 5507
Now, determine the result for: 33'69",03,numeric_math_guess,3,-;-;-,"-: Mul (reverse, 0)","{""-"": {""symbol"": ""-"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 3, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 3], [[""mul-1"", ""reverse"", 1], 3], [[""mul+1"", ""reverse"", -1], 3]]}}","': Mod (reverse, 0)","{""symbol"": ""'"", ""operation"": ""Mod"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""rare""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mul: 0,mul: 0,0,rare,Mod,Mod,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,03,03
603ad93b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
38+05 = 231
17-64 = 52
97+37 = 151
65-29 = -63
83+43 = 17
Now, determine the result for: 32*05",9411,numeric_math_guess,5,+;-;+;-;+,"+: Add (reverse, -1) ; -: Sub (reverse, 0)","{""+"": {""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 3, ""candidate_count"": 3, ""best_candidates"": [[[""add"", ""reverse"", -1], 3], [[""add-1"", ""reverse"", 0], 3], [[""digit_sum_sum"", ""direct"", -1], 1]]}, ""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 9, ""best_candidates"": [[[""sub"", ""reverse"", 0], 2], [[""sub-1"", ""reverse"", 1], 2], [[""sub+1"", ""reverse"", -1], 2], [[""absdiff"", ""reverse"", 0], 1], [[""rabs"", ""reverse"", 0], 1]]}}","*: Mul (reverse, -1)","{""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": -1, ""family"": ""mul""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,add: -1; sub: 0,add: -1; diff: 0,-1,mul,Mul,Mul-1,FALSE,0,TRUE,5,FALSE,FALSE,FALSE,plain,9411,9411
6385674a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
24-87 = -63
98-25 = -73
61*43 = 345
27*33 = 5732
94*24 = 7502
Now, determine the result for: 41+28",69,numeric_math_guess,5,-;-;*;*;*,"*: Mul (reverse, -1) ; -: neg_Sub (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 3, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""reverse"", -1], 3], [[""mul-1"", ""reverse"", 0], 3]]}, ""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 8, ""best_candidates"": [[[""sub"", ""direct"", 0], 1], [[""sub"", ""reverse"", 0], 1], [[""sub-1"", ""direct"", 1], 1], [[""sub-1"", ""reverse"", 1], 1], [[""sub+1"", ""direct"", -1], 1]]}}","+: Add (pure, 0)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,mul: -1; rsub: 0; sub: 0,diff: 0; mul: -1,0,add,Add,Add,FALSE,0,TRUE,5,FALSE,FALSE,FALSE,plain,69,69
648e2da2,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
84-33 = 51
67*35 = 8204
02*81 = 063
Now, determine the result for: 34+88",031,numeric_math_guess,3,-;*;*,"*: Mul (reverse, 0) ; -: Sub (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 2], [[""mul-1"", ""reverse"", 1], 2], [[""mul+1"", ""reverse"", -1], 2]]}, ""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 16, ""best_candidates"": [[[""sub"", ""direct"", 0], 1], [[""sub"", ""reverse"", 0], 1], [[""absdiff"", ""direct"", 0], 1], [[""absdiff"", ""reverse"", 0], 1], [[""rabs"", ""direct"", 0], 1]]}}","+: Add (reverse, -1)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": -1, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mul: 0; sub: 0,diff: 0; mul: 0,-1,add,Add,Add-1,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,031,031
656cfb5f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
83*09 = 1243
26-52 = -73
73-39 = -65
Now, determine the result for: 72+44",17,numeric_math_guess,3,*;-;-,"*: Mul (reverse, 1) ; -: rsub (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 1, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""reverse"", 1], 1], [[""mul+1"", ""reverse"", 0], 1]]}, ""-"": {""symbol"": ""-"", ""operation"": ""rsub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 4, ""best_candidates"": [[[""rsub"", ""reverse"", 0], 1], [[""sub"", ""reverse"", 0], 1], [[""sub-1"", ""reverse"", 1], 1], [[""sub+1"", ""reverse"", -1], 1]]}}","+: Add (reverse, 0)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,mul: 1; rsub: 0; sub: 0,diff: 0; mul: 1,0,add,Add,Add,FALSE,0,TRUE,2,FALSE,FALSE,FALSE,plain,17,17
528ec0d8,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
38(96 = 3648
13(43 = 559
42#38 = 81
41(94 = 3854
Now, determine the result for: 11-50",-39,numeric_math_guess,4,(;(;#;(,"#: Add (pure, 1) ; (: Mul (pure, 0)","{""#"": {""symbol"": ""#"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 1, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""add"", ""direct"", 1], 1], [[""add+1"", ""direct"", 0], 1], [[""digit_sum_sum"", ""reverse"", 1], 1]]}, ""("": {""symbol"": ""("", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""support"": 3, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""direct"", 0], 3], [[""mul-1"", ""direct"", 1], 3], [[""mul+1"", ""direct"", -1], 3]]}}","-: Sub (pure, 0)","{""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,add: 1; mul: 0,add: 1; mul: 0,0,diff,Sub,Sub,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,negative,-39,-39
66a0856f,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
70-75 = 7075
60-87 = 6087
53-49 = 5349
Now, determine the result for: 74[36",38,numeric_math_guess,3,-;-;-,"-: Concat (pure, 0)","{""-"": {""symbol"": ""-"", ""operation"": ""Concat"", ""logic"": ""pure"", ""offset"": 0, ""support"": 3, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""direct"", 0], 3], [[""rconcat"", ""reverse"", 0], 3]]}}","[: Sub (pure, 0)","{""symbol"": ""["", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,concat: 0,concat: 0,0,diff,Sub,Sub,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,38,38
5f6b6ea3,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
34+19 = 3193
55+45 = 0792
63+52 = 009
Now, determine the result for: 51(63",6,numeric_math_guess,3,+;+;+,"+: Mul (reverse, 0)","{""+"": {""symbol"": ""+"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 3, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 3], [[""mul-1"", ""reverse"", 1], 3], [[""mul+1"", ""reverse"", -1], 3]]}}","(: Mod (reverse, 0)","{""symbol"": ""("", ""operation"": ""Mod"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""rare""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mul: 0,mul: 0,0,rare,Mod,Mod,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,6,6
688c807b,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
76&34 = &42
49<39 = 88
50&40 = &10
64&35 = &29
Now, determine the result for: 28\64",1793,numeric_math_guess,4,&;<;&;&,"&: Sub (pure, 0) ; <: Add (pure, 0)","{""&"": {""symbol"": ""&"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 3, ""candidate_count"": 20, ""best_candidates"": [[[""sub"", ""direct"", 0], 3], [[""absdiff"", ""direct"", 0], 3], [[""rabs"", ""direct"", 0], 3], [[""sub-1"", ""direct"", 1], 3], [[""sub+1"", ""direct"", -1], 3]]}, ""<"": {""symbol"": ""<"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 4, ""best_candidates"": [[[""add"", ""direct"", 0], 1], [[""add-1"", ""direct"", 1], 1], [[""add+1"", ""direct"", -1], 1], [[""digit_add_mod10"", ""reverse"", 1], 1]]}}","\: Mul (pure, 1)","{""symbol"": ""\\"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 1, ""family"": ""mul""}",pure,pure,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,add: 0; sub: 0,add: 0; diff: 0,1,mul,Mul,Mul+1,FALSE,0,TRUE,4,TRUE,FALSE,FALSE,plain,1793,1793
68903918,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
54/69 = 15
92/78 = 14
23+20 = 43
Now, determine the result for: 59-69",4072,numeric_math_guess,3,/;/;+,"+: Add (pure, 0) ; /: AbsDiff (pure, 0)","{""+"": {""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 8, ""best_candidates"": [[[""add"", ""direct"", 0], 1], [[""add"", ""reverse"", 0], 1], [[""add-1"", ""direct"", 1], 1], [[""add-1"", ""reverse"", 1], 1], [[""add+1"", ""direct"", -1], 1]]}, ""/"": {""symbol"": ""/"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 15, ""best_candidates"": [[[""absdiff"", ""direct"", 0], 2], [[""rabs"", ""direct"", 0], 2], [[""maxmodmin"", ""direct"", 0], 2], [[""absdiff"", ""reverse"", 0], 1], [[""rsub"", ""direct"", 0], 1]]}}","-: Mul (pure, 1)","{""symbol"": ""-"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 1, ""family"": ""mul""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,absdiff: 0; add: 0; sub: 0,add: 0; diff: 0,1,mul,Mul,Mul+1,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,4072,4072
5d89a09c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
49*28 = 7077
32*02 = 954
46+78 = 151
48*91 = 5951
28*01 = 918
Now, determine the result for: 78-78",0,numeric_math_guess,5,*;*;+;*;*,"*: Mul (reverse, -1) ; +: Add (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 4, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""reverse"", -1], 4], [[""mul-1"", ""reverse"", 0], 4]]}, ""+"": {""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""add"", ""reverse"", 0], 1], [[""add-1"", ""reverse"", 1], 1], [[""add+1"", ""reverse"", -1], 1]]}}","-: Sub (pure, 0)","{""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,add: 0; mul: -1,add: 0; mul: -1,0,diff,Sub,Sub,FALSE,0,TRUE,5,FALSE,FALSE,FALSE,plain,0,0
6ac4d8c2,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
08-29 = -21
78*63 = 3313
86*23 = 7712
Now, determine the result for: 17+76",831,numeric_math_guess,3,-;*;*,"*: Mul (reverse, 1) ; -: Sub (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 2, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""reverse"", 1], 2], [[""mul+1"", ""reverse"", 0], 2]]}, ""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 6, ""best_candidates"": [[[""sub"", ""direct"", 0], 1], [[""sub"", ""reverse"", 0], 1], [[""sub-1"", ""direct"", 1], 1], [[""sub-1"", ""reverse"", 1], 1], [[""sub+1"", ""direct"", -1], 1]]}}","+: Add (reverse, 0)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,mul: 1; sub: 0,diff: 0; mul: 1,0,add,Add,Add,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,831,831
6be00ae9,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
35*26 = 6823
46*41 = 698
61-26 = -64
52*43 = 058
07-66 = -4
Now, determine the result for: 29+11",401,numeric_math_guess,5,*;*;-;*;-,"*: Mul (reverse, 0) ; -: Sub (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 3, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 3], [[""mul-1"", ""reverse"", 1], 3], [[""mul+1"", ""reverse"", -1], 3]]}, ""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 6, ""best_candidates"": [[[""sub"", ""reverse"", 0], 1], [[""sub-1"", ""reverse"", 1], 1], [[""sub+1"", ""reverse"", -1], 1], [[""rsub"", ""reverse"", 0], 1], [[""digit_sum_diff"", ""direct"", 1], 1]]}}","+: Add (reverse, 1)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 1, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,mul: 0; rsub: 0; sub: 0,diff: 0; mul: 0,1,add,Add,Add+1,FALSE,0,TRUE,5,FALSE,FALSE,FALSE,plain,401,401
5f5227b5,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
53^32 = 608
02%69 = 611
64%86 = 411
81%56 = 38
Now, determine the result for: 06@52",53@,numeric_math_guess,4,^;%;%;%,"%: Add (reverse, 0) ; ^: Mul (reverse, 1)","{""%"": {""symbol"": ""%"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 3, ""candidate_count"": 5, ""best_candidates"": [[[""add"", ""reverse"", 0], 3], [[""add-1"", ""reverse"", 1], 3], [[""add+1"", ""reverse"", -1], 3], [[""digit_add_mod10"", ""direct"", 1], 1], [[""digit_prod_sum"", ""direct"", 0], 1]]}, ""^"": {""symbol"": ""^"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 1, ""candidate_count"": 2, ""best_candidates"": [[[""mul"", ""reverse"", 1], 1], [[""mul+1"", ""reverse"", 0], 1]]}}","@: Sub (reverse, 0)","{""symbol"": ""@"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,add: 0; mul: 1,add: 0; mul: 1,0,diff,Sub,Sub,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,suffix,53@,53
6c402bb7,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
38>92 = 7042
13>39 = 3882
12`84 = 72
43`65 = 22
Now, determine the result for: 81-52",44,numeric_math_guess,4,>;>;`;`,">: Mul (reverse, 0) ; `: AbsDiff (reverse, 0)","{"">"": {""symbol"": "">"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 2], [[""mul-1"", ""reverse"", 1], 2], [[""mul+1"", ""reverse"", -1], 2]]}, ""`"": {""symbol"": ""`"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 12, ""best_candidates"": [[[""absdiff"", ""direct"", 0], 2], [[""absdiff"", ""reverse"", 0], 2], [[""rsub"", ""direct"", 0], 2], [[""rsub"", ""reverse"", 0], 2], [[""rabs"", ""direct"", 0], 2]]}}","-: Add (reverse, 1)","{""symbol"": ""-"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 1, ""family"": ""add""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,absdiff: 0; mul: 0,diff: 0; mul: 0,1,add,Add,Add+1,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,plain,44,44
672029b2,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
27*77 = 4455
18*84 = 8883
78*99 = 3168
Now, determine the result for: 98-83",31,numeric_math_guess,3,*;*;*,"*: Mul (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 3, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 3], [[""mul-1"", ""reverse"", 1], 3], [[""mul+1"", ""reverse"", -1], 3]]}}","-: Mod (reverse, 0)","{""symbol"": ""-"", ""operation"": ""Mod"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""rare""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,mul: 0,mul: 0,0,rare,Mod,Mod,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,31,31
6f88e240,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
06-41 = 47
45)45 = 0
41)12 = 7
Now, determine the result for: 43<61",445,numeric_math_guess,3,-;);),"): Sub (pure, 0) ; -: Add (pure, 0)","{"")"": {""symbol"": "")"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 40, ""best_candidates"": [[[""absdiff"", ""reverse"", 0], 2], [[""rsub"", ""reverse"", 0], 2], [[""rabs"", ""reverse"", 0], 2], [[""rmod"", ""reverse"", 0], 2], [[""maxmodmin"", ""reverse"", 0], 2]]}, ""-"": {""symbol"": ""-"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 8, ""best_candidates"": [[[""add"", ""direct"", 0], 1], [[""add"", ""reverse"", 0], 1], [[""add-1"", ""direct"", 1], 1], [[""add-1"", ""reverse"", 1], 1], [[""add+1"", ""direct"", -1], 1]]}}","<: Mul (reverse, 0)","{""symbol"": ""<"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,absdiff: 0; add: 0; sub: 0,add: 0; diff: 0,0,mul,Mul,Mul,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,445,445
707fd23a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
37}95 = 132
54#81 = 27
37}24 = 61
56}65 = 121
Now, determine the result for: 77+42",3235,numeric_math_guess,4,};#;};},"#: AbsDiff (pure, 0) ; }: Add (pure, 0)","{""#"": {""symbol"": ""#"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 7, ""best_candidates"": [[[""absdiff"", ""direct"", 0], 1], [[""rsub"", ""direct"", 0], 1], [[""rabs"", ""direct"", 0], 1], [[""rmod"", ""direct"", 0], 1], [[""maxmodmin"", ""direct"", 0], 1]]}, ""}"": {""symbol"": ""}"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 3, ""candidate_count"": 8, ""best_candidates"": [[[""add"", ""direct"", 0], 3], [[""add-1"", ""direct"", 1], 3], [[""add+1"", ""direct"", -1], 3], [[""digit_add_mod10"", ""reverse"", 1], 1], [[""digit_sum_sum"", ""reverse"", 0], 1]]}}","+: Mul (pure, 1)","{""symbol"": ""+"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 1, ""family"": ""mul""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,absdiff: 0; add: 0,add: 0; diff: 0,1,mul,Mul,Mul+1,FALSE,0,TRUE,4,FALSE,FALSE,FALSE,plain,3235,3235
7475f2bf,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
93\28 = 65
33(95 = 3135
88(48 = 4224
36\12 = 24
63\74 = 11
Now, determine the result for: 26+86",111,numeric_math_guess,5,\;(;(;\;\,"(: Mul (pure, 0) ; \: Sub (pure, 0)","{""("": {""symbol"": ""("", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""direct"", 0], 2], [[""mul-1"", ""direct"", 1], 2], [[""mul+1"", ""direct"", -1], 2]]}, ""\\"": {""symbol"": ""\\"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 24, ""best_candidates"": [[[""absdiff"", ""direct"", 0], 3], [[""rabs"", ""direct"", 0], 3], [[""sub"", ""direct"", 0], 2], [[""sub-1"", ""direct"", 1], 2], [[""sub+1"", ""direct"", -1], 2]]}}","+: Add (pure, -1)","{""symbol"": ""+"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": -1, ""family"": ""add""}",pure,pure,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,absdiff: 0; mul: 0; sub: 0,diff: 0; mul: 0,-1,add,Add,Add-1,FALSE,0,TRUE,5,FALSE,FALSE,FALSE,plain,111,111
c561264c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
54-34 = 2
42-01 = 41
86-52 = 34
93-35 = -41
46*72 = 7246
Now, determine the result for: 79+02",0279,numeric_math_guess,5,-;-;-;-;*,"*: Concat (reverse, 0) ; -: Sub (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Concat"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""reverse"", 0], 1], [[""rconcat"", ""direct"", 0], 1]]}, ""-"": {""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 27, ""best_candidates"": [[[""sub"", ""reverse"", 0], 4], [[""sub-1"", ""reverse"", 1], 4], [[""sub+1"", ""reverse"", -1], 4], [[""absdiff"", ""reverse"", 0], 3], [[""rabs"", ""reverse"", 0], 3]]}}","+: Concat (reverse, 0)","{""symbol"": ""+"", ""operation"": ""Concat"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""concat""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,concat: 0; sub: 0,concat: 0; diff: 0,0,concat,Concat,Concat,FALSE,0,TRUE,5,FALSE,FALSE,FALSE,plain,0279,0279
7c0c5227,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
58*47 = 0926
63+23 = 2363
68*18 = 6696
Now, determine the result for: 69-55",14,numeric_math_guess,3,*;+;*,"*: Mul (reverse, 0) ; +: Concat (reverse, 0)","{""*"": {""symbol"": ""*"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""mul"", ""reverse"", 0], 2], [[""mul-1"", ""reverse"", 1], 2], [[""mul+1"", ""reverse"", -1], 2]]}, ""+"": {""symbol"": ""+"", ""operation"": ""Concat"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 1, ""candidate_count"": 2, ""best_candidates"": [[[""concat"", ""reverse"", 0], 1], [[""rconcat"", ""direct"", 0], 1]]}}","-: Sub (pure, 0)","{""symbol"": ""-"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""diff""}",reverse,reverse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,concat: 0; mul: 0,concat: 0; mul: 0,0,diff,Sub,Sub,FALSE,0,TRUE,3,FALSE,FALSE,FALSE,plain,14,14
7d8fe3a8,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
22""20 = 43
84""52 = 137
69|71 = |2
Now, determine the result for: 91%84",7644,numeric_math_guess,3,""";"";|",""": Add (pure, 1) ; |: AbsDiff (pure, 0)","{""\"""": {""symbol"": ""\"""", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 1, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""add"", ""direct"", 1], 2], [[""add+1"", ""direct"", 0], 2], [[""digit_add_mod10"", ""direct"", 1], 1]]}, ""|"": {""symbol"": ""|"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""support"": 1, ""candidate_count"": 7, ""best_candidates"": [[[""absdiff"", ""direct"", 0], 1], [[""rsub"", ""direct"", 0], 1], [[""rabs"", ""direct"", 0], 1], [[""rdiv"", ""direct"", 1], 1], [[""rmod"", ""direct"", 0], 1]]}}","%: Mul (pure, 0)","{""symbol"": ""%"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,absdiff: 0; add: 1,add: 1; diff: 0,0,mul,Mul,Mul,FALSE,0,TRUE,3,TRUE,FALSE,FALSE,plain,7644,7644
