id,prompt,answer,category,num_examples,example_symbols,example_char_operation_mapping,example_char_operation_mapping_json,question_char_operation_mapping,question_char_operation_mapping_json,example_logic,question_logic,example_has_prefix,example_has_suffix,question_has_prefix,question_has_suffix,example_has_negative,question_is_negative,example_offset_summary_exact_op,example_offset_summary_family,question_offset,question_best_family,question_best_exact_op,New Operations,row_has_outlier_example,row_outlier_example_count,row_has_complex_example,row_complex_example_count,diff_example_prefix_when_positive,diff_example_suffix_when_positive,diff_example_prefix_only_negative,question_output_style,question_raw_answer,question_clean_answer
b1ff3d2e,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
19>95 = 33
91>61 = 40
56>75 = 90
96>30 = 76
Now, determine the result for: 13)28",2452,numeric_math_guess,4,>;>;>;>,">: Sub (reverse, 1)","{"">"": {""symbol"": "">"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 4, ""candidate_count"": 22, ""best_candidates"": [[[""sub"", ""reverse"", 1], 4], [[""sub-1"", ""reverse"", 1], 4], [[""sub+1"", ""reverse"", 1], 4], [[""absdiff"", ""reverse"", 1], 4], [[""rabs"", ""reverse"", 1], 4]]}}","): Mul (reverse, 0)","{""symbol"": "")"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,sub: 1,diff: 1,0,mul,Mul,Mul,False,0,True,4,False,False,False,plain,2452,2452
0ce21ea8,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
14.87 = 21.
29.96 = 261.
67.57 = 251.
Now, determine the result for: 57#66",594,numeric_math_guess,3,.;.;.,".: Add (reverse, 1)","{""."": {""symbol"": ""."", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 3, ""candidate_count"": 5, ""best_candidates"": [[[""add"", ""reverse"", 1], 3], [[""add-1"", ""reverse"", 1], 3], [[""add+1"", ""reverse"", 1], 3], [[""digit_add_mod10"", ""reverse"", 1], 3], [[""cross_mul_rev"", ""reverse"", 1], 3]]}}","#: Mul (reverse, 0)","{""symbol"": ""#"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,True,False,False,False,False,add: 1,add: 1,0,mul,Mul,Mul,False,0,True,3,False,True,False,plain,594,594
c180e955,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
15^13 = 02^
20^15 = 05^
92^83 = 09^
43@93 = 49@
36@83 = 46@
Now, determine the result for: 63[89",5607,numeric_math_guess,5,^;^;^;@;@,"@: AbsDiff (pure, -1) ; ^: Sub (pure, 0)","{""^"": {""symbol"": ""^"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 3, ""candidate_count"": 23, ""best_candidates"": [[[""sub"", ""direct"", 0], 3], [[""sub-1"", ""direct"", 0], 3], [[""sub+1"", ""direct"", 0], 3], [[""absdiff"", ""direct"", 0], 3], [[""rabs"", ""direct"", 0], 3]]}, ""@"": {""symbol"": ""@"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": -1, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""absdiff"", ""direct"", -1], 2], [[""rabs"", ""direct"", -1], 2], [[""rsub"", ""direct"", -1], 2], [[""rmod"", ""direct"", -1], 2], [[""maxmodmin"", ""direct"", -1], 2]]}}","[: Mul (pure, 0)","{""symbol"": ""["", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,True,False,False,False,False,absdiff: -1; sub: 0,diff: 0,0,mul,Mul,Mul,False,0,True,3,False,True,False,plain,5607,5607
91c10855,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
22=60 = 71
57{53 = 111
81{56 = 48
28=35 = 03
87=75 = 22
Now, determine the result for: 61(74",257,numeric_math_guess,5,=;{;{;=;=,"=: Sub (reverse, 1) ; {: Add (reverse, 1)","{""="": {""symbol"": ""="", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 3, ""candidate_count"": 4, ""best_candidates"": [[[""sub"", ""reverse"", 1], 3], [[""sub-1"", ""reverse"", 1], 3], [[""sub+1"", ""reverse"", 1], 3], [[""absdiff"", ""reverse"", 1], 3], [[""rabs"", ""reverse"", 1], 3]]}, ""{"": {""symbol"": ""{"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 2, ""candidate_count"": 4, ""best_candidates"": [[[""add"", ""reverse"", 1], 2], [[""add-1"", ""reverse"", 1], 2], [[""add+1"", ""reverse"", 1], 2], [[""digit_add_mod10"", ""reverse"", 1], 2], [[""cross_mul_rev"", ""reverse"", 1], 2]]}}","(: Mul (reverse, 0)","{""symbol"": ""("", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,add: 1; sub: 1,add: 1; diff: 1,0,mul,Mul,Mul,False,0,True,5,False,False,False,plain,257,257
04249505,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
88#48 = 39
85;53 = 32
74;75 = 01
78#72 = 05
Now, determine the result for: 82=48",3936,numeric_math_guess,4,#;;;;;#,"#: Sub (pure, -1) ; ;: AbsDiff (pure, 0)","{""#"": {""symbol"": ""#"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": -1, ""support"": 2, ""candidate_count"": 18, ""best_candidates"": [[[""sub"", ""direct"", -1], 2], [[""sub-1"", ""direct"", -1], 2], [[""sub+1"", ""direct"", -1], 2], [[""absdiff"", ""direct"", -1], 2], [[""rabs"", ""direct"", -1], 2]]}, "";"": {""symbol"": "";"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""absdiff"", ""direct"", 0], 2], [[""rabs"", ""direct"", 0], 2], [[""rsub"", ""direct"", 0], 2], [[""rmod"", ""direct"", 0], 2], [[""maxmodmin"", ""direct"", 0], 2]]}}","=: Mul (pure, 0)","{""symbol"": ""="", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,False,False,False,False,False,absdiff: 0; sub: -1,diff: -1,0,mul,Mul,Mul,False,0,True,2,False,False,False,plain,3936,3936
d1b5be75,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
16|84 = 41
71|31 = 50
77|90 = 96
89|58 = 41
Now, determine the result for: 28.97",8746,numeric_math_guess,4,|;|;|;|,"|: Sub (reverse, 1)","{""|"": {""symbol"": ""|"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 4, ""candidate_count"": 10, ""best_candidates"": [[[""sub"", ""reverse"", 1], 4], [[""sub-1"", ""reverse"", 1], 4], [[""sub+1"", ""reverse"", 1], 4], [[""absdiff"", ""reverse"", 1], 4], [[""rabs"", ""reverse"", 1], 4]]}}",".: Mul (reverse, 0)","{""symbol"": ""."", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,sub: 1,diff: 1,0,mul,Mul,Mul,False,0,True,4,False,False,False,plain,8746,8746
53ab7c3a,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
62~74 = ~137
88~70 = ~159
17~27 = ~45
76~36 = ~113
81~51 = ~133
Now, determine the result for: 94=71",6674,numeric_math_guess,5,~;~;~;~;~,"~: Add (pure, 1)","{""~"": {""symbol"": ""~"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 1, ""support"": 5, ""candidate_count"": 19, ""best_candidates"": [[[""add"", ""direct"", 1], 5], [[""add-1"", ""direct"", 1], 5], [[""add+1"", ""direct"", 1], 5], [[""digit_add_mod10"", ""direct"", 1], 5], [[""cross_mul_rev"", ""direct"", 1], 5]]}}","=: Mul (pure, 0)","{""symbol"": ""="", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,True,False,False,False,False,False,add: 1,add: 1,0,mul,Mul,Mul,False,0,True,4,True,False,False,plain,6674,6674
2dbaa780,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
38|48 = 00
46]36 = 00
98]72 = 16
50|71 = 11
Now, determine the result for: 54$81",18,numeric_math_guess,4,|;];];|,"]: Sub (reverse, -1) ; |: AbsDiff (reverse, -1)","{""|"": {""symbol"": ""|"", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 2, ""candidate_count"": 11, ""best_candidates"": [[[""absdiff"", ""reverse"", -1], 2], [[""rabs"", ""reverse"", -1], 2], [[""rsub"", ""reverse"", -1], 2], [[""rmod"", ""reverse"", -1], 2], [[""maxmodmin"", ""reverse"", -1], 2]]}, ""]"": {""symbol"": ""]"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 2, ""candidate_count"": 12, ""best_candidates"": [[[""sub"", ""reverse"", -1], 2], [[""sub-1"", ""reverse"", -1], 2], [[""sub+1"", ""reverse"", -1], 2], [[""absdiff"", ""reverse"", -1], 2], [[""rabs"", ""reverse"", -1], 2]]}}","$: Mul (reverse, 0)","{""symbol"": ""$"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,absdiff: -1; sub: -1,diff: -1,0,mul,Mul,Mul,False,0,True,4,False,False,False,plain,18,18
4d1bd86d,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
92#79 = 13#
77(73 = 05(
27(74 = 48(
69#44 = 25#
34#24 = 10#
Now, determine the result for: 52.30",1560,numeric_math_guess,5,#;(;(;#;#,"#: Sub (pure, 0) ; (: AbsDiff (pure, 1)","{""#"": {""symbol"": ""#"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": 0, ""support"": 3, ""candidate_count"": 17, ""best_candidates"": [[[""sub"", ""direct"", 0], 3], [[""sub-1"", ""direct"", 0], 3], [[""sub+1"", ""direct"", 0], 3], [[""absdiff"", ""direct"", 0], 3], [[""rabs"", ""direct"", 0], 3]]}, ""("": {""symbol"": ""("", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 1, ""support"": 2, ""candidate_count"": 23, ""best_candidates"": [[[""absdiff"", ""direct"", 1], 2], [[""rabs"", ""direct"", 1], 2], [[""rsub"", ""direct"", 1], 2], [[""rmod"", ""direct"", 1], 2], [[""maxmodmin"", ""direct"", 1], 2]]}}",".: Mul (pure, 0)","{""symbol"": ""."", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,True,False,False,False,False,absdiff: 1; sub: 0,diff: 0,0,mul,Mul,Mul,False,0,True,1,False,True,False,plain,1560,1560
64153251,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
95%22 = 63
33:27 = 601
71%51 = 10
41:10 = 61
Now, determine the result for: 43~59",323,numeric_math_guess,4,%;:;%;:,"%: Sub (reverse, -1) ; :: Add (reverse, 1)","{""%"": {""symbol"": ""%"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 2, ""candidate_count"": 10, ""best_candidates"": [[[""sub"", ""reverse"", -1], 2], [[""sub-1"", ""reverse"", -1], 2], [[""sub+1"", ""reverse"", -1], 2], [[""absdiff"", ""reverse"", -1], 2], [[""rabs"", ""reverse"", -1], 2]]}, "":"": {""symbol"": "":"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 2, ""candidate_count"": 17, ""best_candidates"": [[[""add"", ""reverse"", 1], 2], [[""add-1"", ""reverse"", 1], 2], [[""add+1"", ""reverse"", 1], 2], [[""digit_add_mod10"", ""reverse"", 1], 2], [[""cross_mul_rev"", ""reverse"", 1], 2]]}}","~: Mul (reverse, 0)","{""symbol"": ""~"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,add: 1; sub: -1,add: 1; diff: -1,0,mul,Mul,Mul,False,0,True,4,False,False,False,plain,323,323
b3fb54b6,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
97.74 = 33
49.98 = 60
25.91 = 43
47.57 = 00
Now, determine the result for: 88(38",4037,numeric_math_guess,4,.;.;.;.,".: Sub (reverse, 1)","{""."": {""symbol"": ""."", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 4, ""candidate_count"": 10, ""best_candidates"": [[[""sub"", ""reverse"", 1], 4], [[""sub-1"", ""reverse"", 1], 4], [[""sub+1"", ""reverse"", 1], 4], [[""absdiff"", ""reverse"", 1], 4], [[""rabs"", ""reverse"", 1], 4]]}}","(: Mul (reverse, 0)","{""symbol"": ""("", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,sub: 1,diff: 1,0,mul,Mul,Mul,False,0,True,4,False,False,False,plain,4037,4037
ec8020d2,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
77|56 = 20
19}82 = 64
24}17 = 08
80|74 = 05
Now, determine the result for: 35#83",2905,numeric_math_guess,4,|;};};|,"|: Sub (pure, -1) ; }: AbsDiff (pure, 1)","{""}"": {""symbol"": ""}"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 1, ""support"": 2, ""candidate_count"": 20, ""best_candidates"": [[[""absdiff"", ""direct"", 1], 2], [[""rabs"", ""direct"", 1], 2], [[""rsub"", ""direct"", 1], 2], [[""rmod"", ""direct"", 1], 2], [[""maxmodmin"", ""direct"", 1], 2]]}, ""|"": {""symbol"": ""|"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": -1, ""support"": 2, ""candidate_count"": 7, ""best_candidates"": [[[""sub"", ""direct"", -1], 2], [[""sub-1"", ""direct"", -1], 2], [[""sub+1"", ""direct"", -1], 2], [[""absdiff"", ""direct"", -1], 2], [[""rabs"", ""direct"", -1], 2]]}}","#: Mul (pure, 0)","{""symbol"": ""#"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,False,False,False,False,False,absdiff: 1; sub: -1,diff: 1,0,mul,Mul,Mul,False,0,True,2,False,False,False,plain,2905,2905
cd45ba95,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
63;68 = 131
82<17 = 64
81;69 = 150
96<49 = 46
Now, determine the result for: 12>60",720,numeric_math_guess,4,;;<;;;<,";: Add (pure, 0) ; <: AbsDiff (pure, -1)","{"";"": {""symbol"": "";"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": 0, ""support"": 2, ""candidate_count"": 11, ""best_candidates"": [[[""add"", ""direct"", 0], 2], [[""add-1"", ""direct"", 0], 2], [[""add+1"", ""direct"", 0], 2], [[""digit_add_mod10"", ""direct"", 0], 2], [[""cross_mul_rev"", ""direct"", 0], 2]]}, ""<"": {""symbol"": ""<"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": -1, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""absdiff"", ""direct"", -1], 2], [[""rabs"", ""direct"", -1], 2], [[""rsub"", ""direct"", -1], 2], [[""rmod"", ""direct"", -1], 2], [[""maxmodmin"", ""direct"", -1], 2]]}}",">: Mul (pure, 0)","{""symbol"": "">"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,False,False,False,False,False,absdiff: -1; add: 0,add: 0; diff: -1,0,mul,Mul,Mul,False,0,True,2,False,False,False,plain,720,720
d86eb666,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
67]58 = 08
58]20 = 37
97]94 = 02
79]27 = 51
93]54 = 38
Now, determine the result for: 25!32",800,numeric_math_guess,5,];];];];],"]: Sub (pure, -1)","{""]"": {""symbol"": ""]"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": -1, ""support"": 5, ""candidate_count"": 20, ""best_candidates"": [[[""sub"", ""direct"", -1], 5], [[""sub-1"", ""direct"", -1], 5], [[""sub+1"", ""direct"", -1], 5], [[""absdiff"", ""direct"", -1], 5], [[""rabs"", ""direct"", -1], 5]]}}","!: Mul (pure, 0)","{""symbol"": ""!"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,False,False,False,False,False,sub: -1,diff: -1,0,mul,Mul,Mul,False,0,True,2,False,False,False,plain,800,800
e3443d0c,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
41~68 = 101~
54~29 = 831~
45~34 = 89~
24~14 = 48~
94~63 = 68~
Now, determine the result for: 88#12",8481,numeric_math_guess,5,~;~;~;~;~,"~: Add (reverse, 1)","{""~"": {""symbol"": ""~"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 5, ""candidate_count"": 10, ""best_candidates"": [[[""add"", ""reverse"", 1], 5], [[""add-1"", ""reverse"", 1], 5], [[""add+1"", ""reverse"", 1], 5], [[""digit_add_mod10"", ""reverse"", 1], 5], [[""cross_mul_rev"", ""reverse"", 1], 5]]}}","#: Mul (reverse, 0)","{""symbol"": ""#"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,True,False,False,False,False,add: 1,add: 1,0,mul,Mul,Mul,False,0,True,5,False,True,False,plain,8481,8481
ccde0551,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
51:40 = 10
48:28 = 19
94:76 = 17
Now, determine the result for: 38@62",2356,numeric_math_guess,3,:;:;:,":: Sub (pure, -1)","{"":"": {""symbol"": "":"", ""operation"": ""Sub"", ""logic"": ""pure"", ""offset"": -1, ""support"": 3, ""candidate_count"": 12, ""best_candidates"": [[[""sub"", ""direct"", -1], 3], [[""sub-1"", ""direct"", -1], 3], [[""sub+1"", ""direct"", -1], 3], [[""absdiff"", ""direct"", -1], 3], [[""rabs"", ""direct"", -1], 3]]}}","@: Mul (pure, 0)","{""symbol"": ""@"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,False,False,False,False,False,sub: -1,diff: -1,0,mul,Mul,Mul,False,0,False,0,False,False,False,plain,2356,2356
edc4f901,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
54=92 = 71
95=58 = 72
77=50 = 37
Now, determine the result for: 99?63",4653,numeric_math_guess,3,=;=;=,"=: AbsDiff (reverse, 1)","{""="": {""symbol"": ""="", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 3, ""candidate_count"": 16, ""best_candidates"": [[[""absdiff"", ""reverse"", 1], 3], [[""rabs"", ""reverse"", 1], 3], [[""rsub"", ""reverse"", 1], 3], [[""rmod"", ""reverse"", 1], 3], [[""maxmodmin"", ""reverse"", 1], 3]]}}","?: Mul (reverse, 0)","{""symbol"": ""?"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,absdiff: 1,diff: 1,0,mul,Mul,Mul,False,0,True,3,False,False,False,plain,4653,4653
a0fa6300,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
17>81 = 64>
62>63 = 01>
81>77 = 04>
27>59 = 32>
Now, determine the result for: 41]42",1722,numeric_math_guess,4,>;>;>;>,">: AbsDiff (pure, 0)","{"">"": {""symbol"": "">"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 0, ""support"": 4, ""candidate_count"": 9, ""best_candidates"": [[[""absdiff"", ""direct"", 0], 4], [[""rabs"", ""direct"", 0], 4], [[""rsub"", ""direct"", 0], 4], [[""rmod"", ""direct"", 0], 4], [[""maxmodmin"", ""direct"", 0], 4]]}}","]: Mul (pure, 0)","{""symbol"": ""]"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,True,False,False,False,False,absdiff: 0,diff: 0,0,mul,Mul,Mul,False,0,True,2,False,True,False,plain,1722,1722
e57ee066,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
34&85 = 41&
95`81 = 87`
37`71 = 19`
Now, determine the result for: 36}52",5751,numeric_math_guess,3,&;`;`,"&: AbsDiff (reverse, -1) ; `: Add (reverse, 1)","{""`"": {""symbol"": ""`"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": 1, ""support"": 2, ""candidate_count"": 12, ""best_candidates"": [[[""add"", ""reverse"", 1], 2], [[""add-1"", ""reverse"", 1], 2], [[""add+1"", ""reverse"", 1], 2], [[""digit_add_mod10"", ""reverse"", 1], 2], [[""cross_mul_rev"", ""reverse"", 1], 2]]}, ""&"": {""symbol"": ""&"", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 1, ""candidate_count"": 3, ""best_candidates"": [[[""absdiff"", ""reverse"", -1], 1], [[""rabs"", ""reverse"", -1], 1], [[""rsub"", ""reverse"", -1], 1], [[""rmod"", ""reverse"", -1], 1], [[""maxmodmin"", ""reverse"", -1], 1]]}}","}: Mul (reverse, 0)","{""symbol"": ""}"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,True,False,False,False,False,absdiff: -1; add: 1,add: 1; diff: -1,0,mul,Mul,Mul,False,0,True,3,False,True,False,plain,5751,5751
91992aa5,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
55{49 = 103
43&56 = 14
75&73 = 03
69{22 = 90
Now, determine the result for: 70@50",3500,numeric_math_guess,4,{;&;&;{,"&: AbsDiff (pure, 1) ; {: Add (pure, -1)","{""{"": {""symbol"": ""{"", ""operation"": ""Add"", ""logic"": ""pure"", ""offset"": -1, ""support"": 2, ""candidate_count"": 9, ""best_candidates"": [[[""add"", ""direct"", -1], 2], [[""add-1"", ""direct"", -1], 2], [[""add+1"", ""direct"", -1], 2], [[""digit_add_mod10"", ""direct"", -1], 2], [[""cross_mul_rev"", ""direct"", -1], 2]]}, ""&"": {""symbol"": ""&"", ""operation"": ""AbsDiff"", ""logic"": ""pure"", ""offset"": 1, ""support"": 2, ""candidate_count"": 14, ""best_candidates"": [[[""absdiff"", ""direct"", 1], 2], [[""rabs"", ""direct"", 1], 2], [[""rsub"", ""direct"", 1], 2], [[""rmod"", ""direct"", 1], 2], [[""maxmodmin"", ""direct"", 1], 2]]}}","@: Mul (pure, 0)","{""symbol"": ""@"", ""operation"": ""Mul"", ""logic"": ""pure"", ""offset"": 0, ""family"": ""mul""}",pure,pure,False,False,False,False,False,False,absdiff: 1; add: -1,add: -1; diff: 1,0,mul,Mul,Mul,False,0,True,2,False,False,False,plain,3500,3500
2cb49dca,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
35$52 = 82
39$58 = 80
82$41 = 41
73$80 = 92
Now, determine the result for: 93`97",1803,numeric_math_guess,4,$;$;$;$,"$: AbsDiff (reverse, 0)","{""$"": {""symbol"": ""$"", ""operation"": ""AbsDiff"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 4, ""candidate_count"": 13, ""best_candidates"": [[[""absdiff"", ""reverse"", 0], 4], [[""rabs"", ""reverse"", 0], 4], [[""rsub"", ""reverse"", 0], 4], [[""rmod"", ""reverse"", 0], 4], [[""maxmodmin"", ""reverse"", 0], 4]]}}","`: Mul (reverse, 0)","{""symbol"": ""`"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,absdiff: 0,diff: 0,0,mul,Mul,Mul,False,0,True,4,False,False,False,plain,1803,1803
9f5a9225,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
99$96 = 761
65[32 = 33
23[22 = 01
77$29 = 861
Now, determine the result for: 40:34",271,numeric_math_guess,4,$;[;[;$,"$: Add (reverse, -1) ; [: Sub (reverse, 0)","{""["": {""symbol"": ""["", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 22, ""best_candidates"": [[[""sub"", ""reverse"", 0], 2], [[""sub-1"", ""reverse"", 0], 2], [[""sub+1"", ""reverse"", 0], 2], [[""absdiff"", ""reverse"", 0], 2], [[""rabs"", ""reverse"", 0], 2]]}, ""$"": {""symbol"": ""$"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 2, ""candidate_count"": 19, ""best_candidates"": [[[""add"", ""reverse"", -1], 2], [[""add-1"", ""reverse"", -1], 2], [[""add+1"", ""reverse"", -1], 2], [[""digit_add_mod10"", ""reverse"", -1], 2], [[""cross_mul_rev"", ""reverse"", -1], 2]]}}",":: Mul (reverse, 0)","{""symbol"": "":"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,False,False,False,False,False,False,add: -1; sub: 0,add: -1; diff: 0,0,mul,Mul,Mul,False,0,True,4,False,False,False,plain,271,271
23554332,"In Alice's Wonderland, a secret set of transformation rules is applied to equations. Below are a few examples:
93{14 = {97
21{61 = {72
58<58 = <00
80<70 = <10
Now, determine the result for: 17&91",9431,numeric_math_guess,4,{;{;<;<,"<: Sub (reverse, 0) ; {: Add (reverse, -1)","{""{"": {""symbol"": ""{"", ""operation"": ""Add"", ""logic"": ""reverse"", ""offset"": -1, ""support"": 2, ""candidate_count"": 3, ""best_candidates"": [[[""add"", ""reverse"", -1], 2], [[""add-1"", ""reverse"", -1], 2], [[""add+1"", ""reverse"", -1], 2], [[""digit_add_mod10"", ""reverse"", -1], 2], [[""cross_mul_rev"", ""reverse"", -1], 2]]}, ""<"": {""symbol"": ""<"", ""operation"": ""Sub"", ""logic"": ""reverse"", ""offset"": 0, ""support"": 2, ""candidate_count"": 25, ""best_candidates"": [[[""sub"", ""reverse"", 0], 2], [[""sub-1"", ""reverse"", 0], 2], [[""sub+1"", ""reverse"", 0], 2], [[""absdiff"", ""reverse"", 0], 2], [[""rabs"", ""reverse"", 0], 2]]}}","&: Mul (reverse, 0)","{""symbol"": ""&"", ""operation"": ""Mul"", ""logic"": ""reverse"", ""offset"": 0, ""family"": ""mul""}",reverse,reverse,True,False,False,False,False,False,add: -1; sub: 0,add: -1; diff: 0,0,mul,Mul,Mul,False,0,True,4,True,False,False,plain,9431,9431
